6008,1,List(0.361339728, 0.372006034, 0.339613544, 0.339173023, 0.337567523),0.3499399704,0.014089040629601106
6008,6,List(0.753277054, 0.818826471, 0.8848894, 0.935043603, 0.912213015),0.8608499086,0.06642086793931982
6008,7,List(1.097503197, 1.116694164, 1.096866582, 1.117686389, 1.117559312),1.1092619288,0.009868825801824105
6008,9,List(1.644303543, 1.655145591, 1.636528669, 1.633823365, 1.649875346),1.6439353027999999,0.007977465586364998
6008,2,List(0.518112013, 0.496484335, 0.462928625, 0.468777417, 0.523833437),0.4940271654,0.02481612541201825
6008,3,List(0.711039479, 0.718611829, 0.786940133, 0.745203782, 0.769202247),0.746199494,0.028938637386880274
6008,0,List(0.179332362, 0.188764529, 0.185809428, 0.202021163, 0.200637689),0.19131303419999998,0.008739957389593055
6008,4,List(0.592457528, 0.642473281, 0.637935354, 0.601002765, 0.592381089),0.6132500033999999,0.022276444769541447
6008,5,List(0.671957802, 0.727887286, 0.746105054, 0.78242405, 0.757629412),0.7372007208,0.037108345689697356
6008,8,List(1.408874313, 1.288396552, 1.38308727, 1.282265563, 1.381349611),1.3487946618,0.052762533747802515
