(1,<,2,1,List(0.001136167, 9.63864E-4, 0.001123611, 9.45314E-4, 0.001003356),0.0010344624,8.023774419710464E-5)
(1,<,2,2,List(0.859604872, 0.94018682, 0.977058171, 0.847135482, 0.943866204),0.9135703098000001,0.05095653669965432)
(1,<,1,2,List(0.883301502, 1.023718022, 0.853744464, 1.040689034, 2.418464026),1.2439834095999998,0.5918831025730454)
(1,>,1,1,List(0.823459528, 0.943392294, 0.983033807, 0.833091095, 1.161381583),0.9488716613999999,0.12287463952938553)
(1,>,1,2,List(0.642692509, 0.899052423, 1.038131902, 0.787321613, 0.660083657),0.8054564208,0.14889747739482065)
(2,<,2,1,List(0.001224221, 0.001333443, 0.001112763, 0.001147468, 0.001418712),0.0012473213999999997,1.1436954204437473E-4)
(1,>,2,1,List(1.714263305, 1.146042871, 1.021947361, 1.007255568, 1.027691983),1.1834402176,0.2700185911073933)
(2,<,2,2,List(0.94489249, 0.795544033, 0.937006144, 0.991588741, 0.949878551),0.9237819918000001,0.0668495191486106)
(1,>,2,2,List(1.070881747, 0.84047799, 0.964663815, 0.863591662, 0.873493301),0.9226217030000001,0.08531625289153778)
(2,>,1,2,List(0.783082814, 0.747760831, 0.649824858, 1.005511611, 0.784901469),0.7942163166,0.11650186965066735)
(2,<,1,1,List(0.943679985, 0.974271392, 0.940935328, 0.980845503, 0.815426271),0.9310316958,0.0599562542339917)
(2,>,1,1,List(0.967986512, 0.813488955, 0.845543406, 0.808588561, 0.830106834),0.8531428536,0.05888122339217845)
(2,>,2,2,List(0.799938794, 0.936572313, 0.85895532, 0.991053454, 0.783508748),0.8740057258,0.07939379900543932)
(4,<,2,2,List(0.32566276, 0.465651524, 0.380098329, 0.373874732, 0.420004947),0.3930584584,0.047061718830817036)
(4,<,2,1,List(9.84713E-4, 0.001024107, 0.001164249, 0.001269359, 0.001219583),0.0011324021999999999,1.1037375210148474E-4)
(4,>,2,2,List(0.392995269, 0.405278684, 0.536979404, 0.333344961, 0.393203094),0.4123602824,0.06717960573205985)
(4,>,1,2,List(0.268384218, 0.264971477, 0.251856747, 0.248722285, 0.268426682),0.2604722818,0.00846644954053771)
(8,<,1,2,List(0.399942802, 0.433184716, 0.57274378, 0.453757904, 0.414876402),0.45490112079999995,0.061615252056220836)
(4,>,2,1,List(0.470844009, 0.369001219, 0.391290403, 0.358465367, 0.410601502),0.40004049999999997,0.039732013531738226)
(32,>,1,1,List(0.181851251, 0.179628026, 0.189881354, 0.193747584, 0.234353389),0.19589232080000002,0.019908110464666437)
(8,>,1,2,List(0.308298362, 0.27321134, 0.345325197, 0.293650036, 0.288334642),0.30176391539999997,0.024501894750998846)
(32,>,2,1,List(0.275315553, 0.276734192, 0.232265603, 0.268165365, 0.243494174),0.2591949774,0.017998173758107954)
(16,<,1,2,List(0.200734861, 0.203789287, 0.209928268, 0.21809811, 0.218656295),0.2102413642,0.00727516937880392)
(32,>,2,2,List(0.184497797, 0.19090226, 0.191818273, 0.188153478, 0.19832681),0.1907397236,0.00456954879422328)
(16,<,2,1,List(9.67362E-4, 0.001083835, 8.76701E-4, 8.83258E-4, 0.001128792),9.879896E-4,1.0275311669939748E-4)
(16,<,2,2,List(0.172742972, 0.231657294, 0.218107691, 0.216843234, 0.208017191),0.20947367639999998,0.01986069219637802)
(16,>,1,1,List(0.201813696, 0.180638102, 0.185148577, 0.186995979, 0.190993581),0.189117987,0.007167516490094817)
(16,>,1,2,List(0.129090754, 0.134836424, 0.143781562, 0.134286941, 0.141640935),0.13672732319999997,0.005324547308110817)
(16,>,2,1,List(0.214352546, 0.228102095, 0.369503246, 0.35512363, 0.236047177),0.28062573879999997,0.06721199966289466)
(32,<,2,1,List(0.001221586, 9.55394E-4, 0.001063859, 0.001136448, 0.001251026),0.0011256626000000001,1.0755899469519041E-4)
(32,<,2,2,List(0.237769655, 0.19983777, 0.193659673, 0.17686274, 0.182273163),0.1980806002,0.02143793822283208)
(32,>,1,2,List(0.126802344, 0.132109742, 0.137698844, 0.128272359, 0.140043705),0.1329853988,0.00516228510863037)
(1,<,1,1,List(1.255832807, 0.955271914, 1.449660286, 1.528111484, 1.013496316),1.2404745614,0.2278548732399493)
(64,<,1,1,List(0.219893158, 0.204730564, 0.209498147, 0.21847298, 0.221729366),0.21486484300000003,0.006586794625214608)
(128,<,1,2,List(0.384723614, 0.316443518, 0.376681977, 0.421613703, 0.339099451),0.3677124526,0.03666710866813261)
(256,<,1,1,List(0.369919991, 0.356349445, 0.324584008, 0.340361928, 0.345671714),0.34737741720000004,0.01523371872822176)
(2,<,1,2,List(1.027999443, 1.030983359, 1.22751695, 1.025968705, 0.875819994),1.0376576902,0.11181452432852974)
(256,<,2,1,List(9.56681E-4, 9.82906E-4, 9.57412E-4, 8.76211E-4, 0.001078714),9.703848E-4,6.498736539174363E-5)
(512,>,1,1,List(0.349013363, 0.394500209, 0.354948215, 0.337777042, 0.337259769),0.3546997196,0.021009541888911704)
(256,<,2,2,List(0.388039475, 0.314671258, 0.323300375, 0.356642944, 0.336812557),0.34389332180000004,0.026228120059937292)
(256,>,2,1,List(0.38851483, 0.387444311, 0.432769293, 0.396280028, 0.393439671),0.3996896266,0.01685096715292839)
(512,<,2,2,List(0.399892795, 0.378798535, 0.373290769, 0.374741421, 0.392440328),0.3838327696,0.010498994156422942)
(512,>,1,2,List(0.187752337, 0.173447242, 0.211307648, 0.169347684, 0.178714916),0.1841139654,0.014924516140558543)
(4,<,1,2,List(0.398962644, 0.563896293, 0.659898222, 0.461715971, 0.366397619),0.49017414979999996,0.10834320596138151)
(512,>,2,1,List(0.477490005, 0.477246702, 0.518075652, 0.539716219, 0.505966461),0.5036990078000001,0.02406534876123806)
(512,>,2,2,List(0.360067992, 0.439895641, 0.417071683, 0.378524577, 0.385059776),0.3961239338,0.02859004873878542)
(8,<,1,1,List(0.364674367, 0.420035734, 0.427224333, 0.314291815, 0.346539281),0.374553106,0.04325902142170889)
(8,<,2,1,List(9.55294E-4, 8.78314E-4, 0.001612563, 0.001148188, 0.00131258),0.0011813878,2.635138735629682E-4)
(8,<,2,2,List(0.349259305, 0.448180793, 0.364950858, 0.353729233, 0.387465051),0.380717048,0.03623091755436898)
(32,<,1,1,List(0.204166285, 0.189627857, 0.197722868, 0.196044493, 0.203062303),0.19812476120000003,0.00524529777543332)
(32,<,1,2,List(0.262267125, 0.267888921, 0.240868321, 0.249360472, 0.260498009),0.2561765696,0.009733966720485036)
(64,>,1,2,List(0.121614143, 0.13414347, 0.122948179, 0.126659407, 0.127823632),0.1266377662,0.004395274264824679)
(64,>,2,1,List(0.284596955, 0.28359116, 0.321189603, 0.378925464, 0.277573686),0.30917537359999997,0.038122786163813475)
(128,<,1,1,List(0.252876544, 0.256154879, 0.290659567, 0.240529907, 0.258785243),0.259801228,0.016648725080160614)
(128,<,2,1,List(0.001184178, 0.001014173, 0.001084425, 8.69913E-4, 0.001271225),0.0010847828000000001,1.384160413772912E-4)
(128,<,2,2,List(0.244751935, 0.335619277, 0.252348175, 0.362171986, 0.248602684),0.2886988114,0.04992040388939533)
(128,>,1,1,List(0.308374585, 0.256810068, 0.245403638, 0.252720462, 0.247290782),0.26211990699999993,0.023474990057265686)
(128,>,2,1,List(0.316118372, 0.310382606, 0.351387796, 0.312530126, 0.308913356),0.31986645119999996,0.015946024942711832)
(128,>,2,2,List(0.268649728, 0.270199848, 0.391054027, 0.245114068, 0.238435897),0.2826907136,0.05561703296280903)
(256,>,1,1,List(0.279160411, 0.306266914, 0.318946689, 0.327886569, 0.334977131),0.3134475428,0.01964392064547605)
(256,>,1,2,List(0.163250263, 0.149330437, 0.175763999, 0.155627134, 0.148549086),0.1585041838,0.01011894763916267)
(512,<,1,2,List(0.537314825, 0.508263404, 0.54163857, 0.495794127, 0.491301551),0.5148624954,0.020896574155661835)
(512,<,2,1,List(9.07193E-4, 0.001071015, 0.001152195, 9.554E-4, 0.001315601),0.0010802808000000001,1.457310567153069E-4)
