(256,<,1,1,List(0.233696746, 0.219153696, 0.216778527, 0.241254713, 0.237243007),0.22962533780000002,0.009844221107152511)
(512,>,1,2,List(0.139574926, 0.133862505, 0.134302897, 0.121900898, 0.136147518),0.1331577488,0.005977350896849385)
(1,>,1,2,List(0.290376231, 0.191815425, 0.192750566, 0.286906971, 0.19219082),0.23080800260000003,0.04723461542275018)
(256,<,2,1,List(0.001247062, 8.66136E-4, 0.00128354, 0.001166031, 0.00122881),0.0011583157999999999,1.5096687077157026E-4)
(1,>,2,1,List(0.324424358, 0.320775111, 0.552542452, 0.510979816, 0.496422144),0.4410287761999999,0.09844227485541863)
(256,<,2,2,List(0.237760356, 0.236859072, 0.2715132, 0.221808888, 0.228308053),0.2392499138,0.01716256532164187)
(1,>,2,2,List(0.303571458, 0.292653727, 0.294500159, 0.449887222, 0.45400496),0.3589235052,0.0760536402658917)
(2,<,2,2,List(0.311298008, 0.531862442, 0.38082998, 0.304566217, 0.579613786),0.4216340866,0.11371172956703739)
(2,>,1,2,List(0.294781453, 0.290775778, 0.29378177, 0.196342964, 0.301077513),0.2753518956,0.039646646220414056)
(4,<,1,1,List(0.203943065, 0.193491709, 0.194932004, 0.197939733, 0.191873001),0.19643590240000003,0.004251330406745244)
(4,>,1,1,List(0.216254686, 0.22074876, 0.228158759, 0.240153169, 0.192697004),0.21960247559999999,0.0156969235838866)
(4,>,2,1,List(0.19658323, 0.210406479, 0.173841032, 0.191089021, 0.195966218),0.193577196,0.011778587496684395)
(8,<,1,2,List(0.231641606, 0.20119662, 0.194675711, 0.195564326, 0.221908313),0.20899731519999998,0.015005746641461374)
(8,<,2,2,List(0.183118457, 0.184447018, 0.191455296, 0.190495839, 0.202388259),0.19038097380000002,0.0068307868036465375)
(8,>,1,1,List(0.188775504, 0.18531513, 0.202387476, 0.19588524, 0.195258367),0.1935243434,0.005951108306528513)
(2,>,2,1,List(0.492835758, 0.318596223, 0.513149287, 0.495495328, 0.31825621),0.4276665612,0.0894673413622352)
(8,>,2,2,List(0.237958557, 0.186002792, 0.171182521, 0.202264023, 0.185903908),0.1966623602,0.022870712231486037)
(2,>,2,2,List(0.295545563, 0.298975554, 0.293043733, 0.300980164, 0.524639532),0.3426369092,0.09104244183584916)
(16,<,1,1,List(0.13124407, 0.139173056, 0.137760231, 0.169227501, 0.163047921),0.1480905558,0.01510320974548173)
(4,>,1,2,List(0.098709622, 0.117736471, 0.164829335, 0.124495441, 0.137346237),0.1286234212,0.021987983069579404)
(16,>,1,2,List(0.081601692, 0.101580542, 0.081855605, 0.096197206, 0.097683252),0.0917836594,0.008396454244722006)
(8,<,1,1,List(0.168997617, 0.185044398, 0.171926963, 0.19712895, 0.185039459),0.1816274774,0.010170801059327524)
(32,<,2,2,List(0.162712338, 0.185837364, 0.166863769, 0.196688255, 0.123602213),0.1671407878,0.02505158750338729)
(8,>,1,2,List(0.14179107, 0.157343763, 0.12240732, 0.135429586, 0.164583675),0.1443110828,0.015138262928237252)
(32,>,1,2,List(0.118575478, 0.11454997, 0.115231309, 0.115404475, 0.115801075),0.1159124614,0.0013915793855662833)
(8,>,2,1,List(0.196690206, 0.194842506, 0.180584587, 0.192281267, 0.192263859),0.191332485,0.005626906396308478)
(64,>,1,2,List(0.093765376, 0.091385849, 0.091918478, 0.082494931, 0.095380868),0.0909891004,0.004475877452085685)
(16,>,2,2,List(0.125642817, 0.124465158, 0.113946025, 0.122532794, 0.195044965),0.1363263518,0.029644030207689107)
(256,>,1,1,List(0.225542773, 0.251983926, 0.239798794, 0.239002449, 0.23640693),0.2385469744,0.00843818963769677)
(32,>,1,1,List(0.140902908, 0.155559904, 0.176416759, 0.16503983, 0.168000032),0.1611838866,0.012135203438190788)
(256,>,2,1,List(0.275645845, 0.274762094, 0.27641653, 0.294722663, 0.303721505),0.2850537274,0.01192477575788158)
(32,>,2,1,List(0.187710888, 0.173469797, 0.221127025, 0.191307678, 0.189898518),0.1927027812,0.015572890031031614)
(512,<,1,1,List(0.276505256, 0.268814923, 0.297743488, 0.268520604, 0.270126765),0.2763422072,0.011086122952403073)
(64,<,1,1,List(0.13853368, 0.148988441, 0.228555329, 0.221132757, 0.208792727),0.18920058680000001,0.03777952699398718)
(512,<,1,2,List(0.370729004, 0.354236878, 0.379696475, 0.36403659, 0.424579878),0.37865576500000003,0.024425163631351124)
(64,<,1,2,List(0.227712863, 0.186601877, 0.186246578, 0.184576579, 0.194902275),0.1960080344,0.016253361874091963)
(512,<,2,1,List(0.00106785, 9.67384E-4, 0.001102377, 9.27836E-4, 0.001199609),0.0010530112,9.710709061113919E-5)
(64,>,1,1,List(0.13731564, 0.142816335, 0.139434278, 0.158762519, 0.14398543),0.14446284039999996,0.007533772257694139)
(64,>,2,1,List(0.173247151, 0.178722951, 0.17159526, 0.175469659, 0.175977853),0.1750025748,0.002437287063549009)
(128,<,1,1,List(0.174551027, 0.181475005, 0.179556584, 0.163182741, 0.166642063),0.17308148399999998,0.007127256515821215)
(128,<,1,2,List(0.229741708, 0.233373806, 0.219461955, 0.232420719, 0.324024239),0.24780448540000002,0.03842894370735928)
(128,>,1,2,List(0.098278091, 0.132052488, 0.130341019, 0.133809182, 0.134212208),0.1257385976,0.013799009553033472)
(128,>,2,1,List(0.221295981, 0.227221434, 0.229819386, 0.249463892, 0.240337485),0.2336276356,0.010034151532308697)
(256,>,1,2,List(0.103718192, 0.112796064, 0.132533043, 0.107862106, 0.106008812),0.1125836434,0.010412888348537794)
(256,>,2,2,List(0.235735313, 0.237253335, 0.23657285, 0.23449, 0.249417591),0.23869381779999999,0.0054405448531923825)
(512,>,1,1,List(0.275972641, 0.276100853, 0.270838668, 0.281049047, 0.262850072),0.2733622562,0.006168878149192362)
(512,>,2,1,List(0.481982351, 0.372088628, 0.373726709, 0.35758062, 0.387331897),0.39454204099999995,0.04472443277081302)
(512,>,2,2,List(0.265212356, 0.256942709, 0.266561307, 0.268555126, 0.268922629),0.2652388254,0.004362188995602035)
