(2002,2,List(0.56324685, 0.507303089, 0.528904969, 0.597857394, 0.604028996),0.5602682595999999,0.03775124466803627)
(2002,4,List(0.538376469, 0.515377495, 0.491302073, 0.528207816, 0.527378597),0.5201284899999999,0.01615154833604556)
(2002,5,List(0.840856217, 0.727798335, 0.751116616, 0.899208326, 0.737381531),0.7912722050000001,0.06731179496556436)
(3004,2,List(0.502940548, 0.52848045, 0.532182142, 0.516732231, 0.485877895),0.5132426532000001,0.017076505517476363)
(3004,4,List(0.493720753, 0.565353499, 0.45766875, 0.472405231, 0.480226733),0.49387499320000006,0.03759605916451597)
(3004,7,List(1.036603679, 1.039922728, 1.07252484, 1.04383676, 1.09738762),1.0580551254000001,0.02344153610511048)
(6008,1,List(0.332288631, 0.283270726, 0.351538416, 0.368509884, 0.314520179),0.3300255672,0.02958174774987852)
(2002,1,List(0.350763242, 0.379029481, 0.364227797, 0.367506024, 0.333051656),0.3589156399999999,0.015760631780078155)
(2002,7,List(1.085537832, 1.091441191, 1.168998699, 1.139217787, 1.027614529),1.1025620076,0.04855532883795193)
(3004,1,List(0.320250775, 0.325508003, 0.330231968, 0.330756646, 0.326635726),0.32667662360000005,0.0037933081482438304)
(3004,5,List(0.690218799, 0.684330128, 0.732182904, 0.685336714, 0.715709603),0.7015556296000001,0.019113658764587284)
(3004,6,List(0.78987077, 0.848421278, 0.854882583, 0.920167799, 0.811491017),0.8449666894,0.04454581235204134)
(3004,8,List(1.319341721, 1.237488912, 1.228012059, 1.361130235, 1.323908387),1.2939762628,0.05213653516379607)
(6008,0,List(0.160622013, 0.180245719, 0.183823618, 0.170537763, 0.169367728),0.1729193682,0.00827150791693208)
(6008,2,List(0.481971956, 0.482298823, 0.467669313, 0.472519015, 0.492492977),0.4793904168,0.008618592600272708)
(6008,3,List(0.642766989, 0.637973749, 0.674364187, 0.735684851, 0.661054053),0.6703687657999999,0.0351573987859024)
(6008,5,List(0.697527005, 0.627771905, 0.655260863, 0.674557231, 0.729441112),0.6769116232,0.03485212086801555)
(6008,7,List(1.035996383, 1.055023844, 1.060640666, 1.037855556, 1.061272881),1.050157866,0.0110363474780572)
(2002,6,List(0.835270366, 0.847016983, 0.901450624, 0.840340869, 0.907926026),0.8664009736,0.03154929743393337)
(6008,6,List(0.786772017, 0.80687488, 0.800256424, 0.848444916, 0.888166548),0.826102957,0.03724442915200763)
(2002,0,List(0.186243749, 0.198489966, 0.36053033, 0.187007009, 0.19694575),0.22584336079999998,0.06752814415509842)
(2002,3,List(0.76477515, 0.696495734, 0.751947313, 0.785378951, 0.753405332),0.7504004959999999,0.029486498741972636)
(2002,8,List(1.48808941, 1.496660822, 1.376859972, 1.333366064, 1.280025188),1.3950002912,0.08526144622344616)
(3004,0,List(0.156693977, 0.164266038, 0.216937485, 0.1458589, 0.168803823),0.1705120446,0.02447843404583954)
(3004,3,List(0.65189311, 0.646251762, 0.650091381, 0.678654465, 0.657644071),0.6569069578,0.011477119496618202)
(6008,4,List(0.527418188, 0.487410991, 0.465932759, 0.465569678, 0.486669396),0.4866002024,0.022521972771412255)
(6008,8,List(1.228498791, 1.249157536, 1.253722416, 1.388424706, 1.234411275),1.2708429448,0.059513248867059554)
(200190,0,List(3.80165441, 3.315315241, 3.538178303, 3.767693966, 3.455961553),3.5757606945999996,0.1851823188724585)
(300286,2,List(5.644671043, 5.883873416, 6.028298063, 6.035663767, 5.674222965),5.853345850799999,0.16757697633380975)
